index;x;y;z
633;-0.901784;-0.202400;-0.245966
634;-0.840137;0.028563;-0.122150
635;-0.722881;0.442594;-0.091309
636;-0.642018;0.788000;-0.195532
637;-0.302561;0.984057;-0.231202
638;0.170231;1.028113;-0.216963
639;0.487452;0.802162;-0.144367
640;0.686508;0.652386;-0.090482
641;0.832000;0.597421;-0.054675
642;0.976955;0.587783;-0.094800
643;0.945110;0.592169;-0.179096
644;0.997314;0.633362;-0.118528
645;0.922991;0.738096;-0.157973
646;0.756504;0.765449;-0.206005
647;0.687961;0.619254;-0.349973
648;0.285719;0.675260;-0.264530
649;0.008171;0.635741;-0.005298
650;-0.212624;0.601547;0.152101
651;-0.333856;0.432860;0.023730
652;-0.398950;0.238277;-0.140996
653;-0.487666;0.168815;-0.097137
654;-0.603094;0.119788;0.079303
655;-0.678659;0.055486;0.155979
656;-0.848383;-0.021898;0.114177
657;-1.055667;-0.010308;0.034334
658;-1.220398;-0.111485;-0.088702
659;-1.326450;0.022350;-0.098469
660;-1.112705;-0.228736;-0.050339
661;-0.915169;-0.313532;0.008684
662;-0.789643;0.058471;0.097915
663;-0.658187;0.471336;-0.013062
664;-0.526241;0.793081;-0.239850
665;-0.280832;0.866653;-0.411049
666;0.058542;0.775506;-0.405153
667;0.319737;0.774903;-0.326613
668;0.654655;0.697076;-0.248401
669;0.924654;0.655274;-0.201717
670;1.081181;0.641019;-0.175317
671;0.975056;0.665809;-0.255853
672;0.962403;0.687012;-0.304790
673;0.745472;0.856319;-0.243604
674;0.671708;0.696395;-0.283446
675;0.393016;0.628624;-0.339668
676;0.076770;0.598281;-0.178291
677;-0.084795;0.583645;0.050586
678;-0.204986;0.516250;0.084612
679;-0.307343;0.364325;-0.069310
680;-0.429192;0.252045;-0.159109
681;-0.669501;0.148520;-0.187185
682;-0.830376;0.072439;-0.143945
683;-1.019965;-0.055782;-0.188901
684;-1.235884;-0.153114;-0.312788
685;-1.264408;-0.157959;-0.395808
686;-1.094934;0.019668;-0.269613
687;-0.890472;-0.047808;-0.170480
688;-0.790932;-0.270714;-0.105269
689;-0.832118;0.023314;0.022891
690;-0.722088;0.574754;0.012369
691;-0.525057;0.988646;-0.298845
692;-0.092554;0.982569;-0.472240
693;0.300040;0.821799;-0.428138
694;0.593444;0.578543;-0.273697
695;0.691109;0.532616;-0.143346
696;0.771750;0.453152;-0.045909
697;0.858384;0.558074;-0.008214
698;0.915822;0.565462;-0.107773
699;0.987566;0.637580;-0.089859
700;0.989414;0.769234;-0.122983
701;0.795002;0.680761;-0.166432
702;0.548127;0.492689;-0.263597
703;0.186889;0.566829;-0.145586
704;-0.030216;0.584884;0.058749
705;-0.305886;0.589211;0.113489
706;-0.402411;0.355565;-0.128737
707;-0.462467;0.127946;-0.261686
708;-0.605387;0.075974;-0.184739
709;-0.676216;0.010571;-0.105166
710;-0.779652;-0.015617;-0.039163
711;-0.947067;-0.009588;-0.109516
712;-1.065862;-0.068275;-0.269278
713;-1.222632;-0.020108;-0.354361
714;-1.049799;-0.102661;-0.299590
715;-0.848143;-0.259396;-0.194213
716;-0.808294;0.014371;-0.061385
717;-0.636636;0.418458;-0.113307
718;-0.471300;0.759528;-0.275693
719;-0.210980;0.825446;-0.419605
720;0.122126;0.766785;-0.420355
721;0.360027;0.690822;-0.295629
722;0.498013;0.642887;-0.214653
723;0.624822;0.723693;-0.144145
724;0.847279;0.703884;-0.098888
725;1.021477;0.752755;-0.101526
726;1.140145;0.797892;-0.161884
727;1.047433;0.946625;-0.182412
728;0.901842;0.763092;-0.182372
729;0.574733;0.526483;-0.251668
730;0.188982;0.610521;-0.102178
731;0.008640;0.678208;0.147719
732;-0.230325;0.681368;0.197982
733;-0.376308;0.646912;-0.084216
734;-0.536191;0.456738;-0.336810
735;-0.815356;0.152759;-0.363412
736;-0.946408;-0.036438;-0.305827
737;-0.961099;-0.024824;-0.144914
738;-0.874902;-0.161400;-0.073164
739;-0.926939;-0.171280;-0.105664
740;-0.932360;-0.047428;-0.236222
741;-0.939421;0.092998;-0.369556
742;-0.959627;-0.118496;-0.508720
743;-0.932606;-0.150647;-0.356681
744;-0.717055;0.176724;-0.132753
745;-0.577589;0.601359;-0.068903
746;-0.470022;0.844240;-0.236066
747;-0.186861;0.960076;-0.346923
748;0.215751;0.931717;-0.332947
749;0.480605;0.850483;-0.227184
